created_at,favorite_count,full_text,case_folding,cleaning,normalisasi,sentiment
2026-05-11T08:15:05.000Z,0,"Tolongg dibaca sebentar.... Sebentar ajaaaaaa. Penting !!
Karena sekarang layanan Fisioterapi Rumah Sakit Bhayangkara melayani dari hari Senin - Sabtu !

Senin - Jumat (Pasien umum &amp; BPJS)
08.00-20.00 WIB

Sabtu (Pasien umum)
08.00-12.00 WIB

#rsbhayangkara #palangkaraya https://t.co/rLHYIoIhF3","tolongg dibaca sebentar.... sebentar ajaaaaaa. penting !!
karena sekarang layanan fisioterapi rumah sakit bhayangkara melayani dari hari senin - sabtu !

senin - jumat (pasien umum &amp; bpjs)
08.00-20.00 wib

sabtu (pasien umum)
08.00-12.00 wib

#rsbhayangkara #palangkaraya https://t.co/rlhyioihf3",tolongg dibaca sebentar sebentar ajaaaaaa penting karena sekarang layanan fisioterapi rumah sakit bhayangkara melayani dari hari senin sabtu senin jumat pasien umum amp bpjs 08 00 20 00 wib sabtu pasien umum 08 00 12 00 wib,tolongg dibaca sebentar sebentar ajaaaaaa penting karena sekarang layanan fisioterapi rumah sakit bhayangkara melayani dari hari senin sabtu senin jumat pasien umum amp bpjs 08 00 20 00 wib sabtu pasien umum 08 00 12 00 wib,Negatif
2026-05-11T08:03:42.000Z,0,"@AgilSyarial @KapudS640 menurut Kepmenpan 8/1996 sistem kerja shift bagi PNS cuma di unit kerja pelayanan yang memberikan pelayanan yang sifatnya mendesak (urgent) dan atau yang mencakup kepentingan masyarakat luas, seperti rumah sakit atau pemadam kebakaran gitu kak","@agilsyarial @kapuds640 menurut kepmenpan 8/1996 sistem kerja shift bagi pns cuma di unit kerja pelayanan yang memberikan pelayanan yang sifatnya mendesak (urgent) dan atau yang mencakup kepentingan masyarakat luas, seperti rumah sakit atau pemadam kebakaran gitu kak",menurut kepmenpan 8 1996 sistem kerja shift bagi pns cuma di unit kerja pelayanan yang memberikan pelayanan yang sifatnya mendesak urgent dan atau yang mencakup kepentingan masyarakat luas seperti rumah sakit atau pemadam kebakaran gitu kak,menurut kepmenpan 8 1996 sistem kerja shift bagi pns cuma di unit kerja pelayanan yang memberikan pelayanan yang sifatnya mendesak urgent dan atau yang mencakup kepentingan masyarakat luas seperti rumah sakit atau pemadam kebakaran begitu kak,Negatif
2026-05-11T07:48:41.000Z,0,"@solanaofregalia ᅠ
Jujur rasanya cukup berbeda. Mereka domestic pet yang memang sudah dekat dengan manusia, lebih mudah dalam pemeriksaan. Tantangannya lebih ke komunikasi dengan owner. Saya sendiri kerja untuk klinik pribadi, beberapa konservasi, serta rumah sakit hewan milik TSI.
ᅠ","@solanaofregalia ᅠ
jujur rasanya cukup berbeda. mereka domestic pet yang memang sudah dekat dengan manusia, lebih mudah dalam pemeriksaan. tantangannya lebih ke komunikasi dengan owner. saya sendiri kerja untuk klinik pribadi, beberapa konservasi, serta rumah sakit hewan milik tsi.
ᅠ",jujur rasanya cukup berbeda mereka domestic pet yang memang sudah dekat dengan manusia lebih mudah dalam pemeriksaan tantangannya lebih ke komunikasi dengan owner saya sendiri kerja untuk klinik pribadi beberapa konservasi serta rumah sakit hewan milik tsi,jujur rasanya cukup berbeda mereka domestic pet yang memang sudah dekat dengan manusia lebih mudah dalam pemeriksaan tantangannya lebih ke komunikasi dengan owner saya sendiri kerja untuk klinik pribadi beberapa konservasi serta rumah sakit hewan milik tsi,Negatif
2026-05-11T07:38:48.000Z,1,"Webinar Nasional Sharing Session Pelayanan Geriatri di Rumah Sakit 
Selengkapnya: https://t.co/gSEjgzk01x https://t.co/vvCdWFPFpA","webinar nasional sharing session pelayanan geriatri di rumah sakit 
selengkapnya: https://t.co/gsejgzk01x https://t.co/vvcdwfpfpa",webinar nasional sharing session pelayanan geriatri di rumah sakit selengkapnya,webinar nasional sharing session pelayanan geriatri di rumah sakit selengkapnya,Netral
2026-05-11T07:37:23.000Z,0,"Seorang dokter anak dan direktur medis ruang perawatan bayi baru lahir di Rumah Sakit Anak Stony Brook, New York, Dr. Candice Foy mengatakan vitamin K memainkan peran penting dalam tubuh terutama untuk bayi baru lahir untuk mencegah pendarahan di enam bulan pertama.

🔽🔽🔽
Baca https://t.co/p0huKJ5DCT","seorang dokter anak dan direktur medis ruang perawatan bayi baru lahir di rumah sakit anak stony brook, new york, dr. candice foy mengatakan vitamin k memainkan peran penting dalam tubuh terutama untuk bayi baru lahir untuk mencegah pendarahan di enam bulan pertama.

🔽🔽🔽
baca https://t.co/p0hukj5dct",seorang dokter anak dan direktur medis ruang perawatan bayi baru lahir di rumah sakit anak stony brook new york dr candice foy mengatakan vitamin k memainkan peran penting dalam tubuh terutama untuk bayi baru lahir untuk mencegah pendarahan di enam bulan pertama baca,seorang dokter anak dan direktur medis ruang perawatan bayi baru lahir di rumah sakit anak stony brook new york dari candice foy mengatakan vitamin ke memainkan peran penting dalam tubuh terutama untuk bayi baru lahir untuk mencegah pendarahan di enam bulan pertama baca,Negatif
2026-05-11T07:36:35.000Z,0,"Ambulans Baru untuk Polda NTT, BRI Dorong Layanan Kesehatan Lebih Cepat https://t.co/ZZjdVtGmmU","ambulans baru untuk polda ntt, bri dorong layanan kesehatan lebih cepat https://t.co/zzjdvtgmmu",ambulans baru untuk polda ntt bri dorong layanan kesehatan lebih cepat,ambulans baru untuk polda ntt bri dorong layanan kesehatan lebih cepat,Positif
2026-05-11T07:35:12.000Z,0,"Ternyata ratusan siswa yang diduga keracunan MBG di Surabaya... 🤔

Mual dan Muntah-Muntah, Ratusan Siswa di Surabaya Diduga Keracunan MBG

Ratusan siswa dari berbagai tingkatan sekolah mendadak dilarikan ke Puskesmas dan ke Rumah Sakit Ibu dan Anak di Dupak, Senin (11/5). Mereka https://t.co/bS3onCRnG9","ternyata ratusan siswa yang diduga keracunan mbg di surabaya... 🤔

mual dan muntah-muntah, ratusan siswa di surabaya diduga keracunan mbg

ratusan siswa dari berbagai tingkatan sekolah mendadak dilarikan ke puskesmas dan ke rumah sakit ibu dan anak di dupak, senin (11/5). mereka https://t.co/bs3oncrng9",ternyata ratusan siswa yang diduga keracunan mbg di surabaya mual dan muntah muntah ratusan siswa di surabaya diduga keracunan mbg ratusan siswa dari berbagai tingkatan sekolah mendadak dilarikan ke puskesmas dan ke rumah sakit ibu dan anak di dupak senin 11 5 mereka,ternyata ratusan siswa yang diduga keracunan mbak di surabaya mual dan muntah muntah ratusan siswa di surabaya diduga keracunan mbak ratusan siswa dari berbagai tingkatan sekolah mendadak dilarikan ke puskesmas dan ke rumah sakit ibu dan anak di dupak senin 11 5 mereka,Negatif
2026-05-11T07:34:16.000Z,0,"mam di geprek cumlaude untuk mengingat masa-masa yg kelam itu. salah satu obat depresi sebelum mengenal sikoloh dan ahli jiwa lainnya. ironis, tapi ayam ekonomis itu digeprek &amp; kawin dengan 3 biji cabai emprit dg jarak yg tak lebih dr 850 meter dari rumah sakit djiwa 😐","mam di geprek cumlaude untuk mengingat masa-masa yg kelam itu. salah satu obat depresi sebelum mengenal sikoloh dan ahli jiwa lainnya. ironis, tapi ayam ekonomis itu digeprek &amp; kawin dengan 3 biji cabai emprit dg jarak yg tak lebih dr 850 meter dari rumah sakit djiwa 😐",mam di geprek cumlaude untuk mengingat masa masa yg kelam itu salah satu obat depresi sebelum mengenal sikoloh dan ahli jiwa lainnya ironis tapi ayam ekonomis itu digeprek amp kawin dengan 3 biji cabai emprit dg jarak yg tak lebih dr 850 meter dari rumah sakit djiwa,mam di geprek cumlaude untuk mengingat masa masa yang kelam itu salah satu obat depresi sebelum mengenal sikoloh dan ahli jiwa lainnya ironis tapi ayam ekonomis itu digeprek amp kawin dengan 3 biji cabai emprit dengan jarak yang tak lebih dari 850 meter dari rumah sakit djiwa,Negatif
2026-05-11T07:33:55.000Z,0,"…. gambaran aku besok kalau ngobrol sama bayiku.

“jadi dek, susu kamu ini adalah hasil dari     dokter, perusahaan, WHO, rumah sakit, dan iklan parenting yang membentuk “rezim kebenaran” tentang cara memberi makan bayi dilihat dari post-strukturalisme.”","…. gambaran aku besok kalau ngobrol sama bayiku.

“jadi dek, susu kamu ini adalah hasil dari     dokter, perusahaan, who, rumah sakit, dan iklan parenting yang membentuk “rezim kebenaran” tentang cara memberi makan bayi dilihat dari post-strukturalisme.”",gambaran aku besok kalau ngobrol sama bayiku jadi dek susu kamu ini adalah hasil dari dokter perusahaan who rumah sakit dan iklan parenting yang membentuk rezim kebenaran tentang cara memberi makan bayi dilihat dari post strukturalisme,gambaran aku besok kalau mengobrol sama bayiku jadi dek susu kamu ini adalah hasil dari dokter perusahaan who rumah sakit dan iklan parenting yang membentuk rezim kebenaran tentang cara memberi makan bayi dilihat dari post strukturalisme,Negatif
2026-05-11T07:33:24.000Z,0,"Sebagai wujud komitmen terhadap keterbukaan informasi publik, RSJD Dr. RM. Soedjarwadi menghadirkan informasi profil rumah sakit yang memuat alamat, kontak dan media sosial resmi, ruang lingkup kegiatan, serta fungsi dan tugas rumah sakit. https://t.co/I7r8Mp2UaY","sebagai wujud komitmen terhadap keterbukaan informasi publik, rsjd dr. rm. soedjarwadi menghadirkan informasi profil rumah sakit yang memuat alamat, kontak dan media sosial resmi, ruang lingkup kegiatan, serta fungsi dan tugas rumah sakit. https://t.co/i7r8mp2uay",sebagai wujud komitmen terhadap keterbukaan informasi publik rsjd dr rm soedjarwadi menghadirkan informasi profil rumah sakit yang memuat alamat kontak dan media sosial resmi ruang lingkup kegiatan serta fungsi dan tugas rumah sakit,sebagai wujud komitmen terhadap keterbukaan informasi publik rsjd dari rm soedjarwadi menghadirkan informasi profil rumah sakit yang memuat alamat kontak dan media sosial resmi ruang lingkup kegiatan serta fungsi dan tugas rumah sakit,Netral
2026-05-11T07:32:47.000Z,0,"43 Dokter Baru UNEJ Siap Mengabdi, Perkuat Layanan Kesehatan Masyarakat Agraris
https://t.co/8E6zum8oUY
#UNEJ
#UniversitasJember
#UNEJNews
#BeritaUNEJ
#InfoUNEJ
#UNEJBerdampak https://t.co/Q4tiHt5Zcm","43 dokter baru unej siap mengabdi, perkuat layanan kesehatan masyarakat agraris
https://t.co/8e6zum8ouy
#unej
#universitasjember
#unejnews
#beritaunej
#infounej
#unejberdampak https://t.co/q4tiht5zcm",43 dokter baru unej siap mengabdi perkuat layanan kesehatan masyarakat agraris,43 dokter baru unej siap mengabdi perkuat layanan kesehatan masyarakat agraris,Positif
2026-05-11T07:30:25.000Z,0,"nitrogen UHP semikonduktor, oksigen medis rumah sakit, green hydrogen Indonesia, gas industri manufaktur, gas food grade Indonesia, supplier gas terpercaya

https://t.co/Cynmiplgc1","nitrogen uhp semikonduktor, oksigen medis rumah sakit, green hydrogen indonesia, gas industri manufaktur, gas food grade indonesia, supplier gas terpercaya

https://t.co/cynmiplgc1",nitrogen uhp semikonduktor oksigen medis rumah sakit green hydrogen indonesia gas industri manufaktur gas food grade indonesia supplier gas terpercaya,nitrogen uhp semikonduktor oksigen medis rumah sakit green hydrogen indonesia gas industri manufaktur gas food grade indonesia supplier gas terpercaya,Negatif
2026-05-11T07:30:12.000Z,0,Ingin berterimakasih kepada dinosaurus yang telah punah 65 juta tahun yang lalu dan telah berubah menjadi minyak bumi yang kemudian ditambang serta disuling menjadi bensin sehingga dapat mengantarkan seorang ibu untuk ke rumah sakit dan melahirkan seorang KWON OHYUL di dunia ini https://t.co/nNnIsWnltl,ingin berterimakasih kepada dinosaurus yang telah punah 65 juta tahun yang lalu dan telah berubah menjadi minyak bumi yang kemudian ditambang serta disuling menjadi bensin sehingga dapat mengantarkan seorang ibu untuk ke rumah sakit dan melahirkan seorang kwon ohyul di dunia ini https://t.co/nnniswnltl,ingin berterimakasih kepada dinosaurus yang telah punah 65 juta tahun yang lalu dan telah berubah menjadi minyak bumi yang kemudian ditambang serta disuling menjadi bensin sehingga dapat mengantarkan seorang ibu untuk ke rumah sakit dan melahirkan seorang kwon ohyul di dunia ini,ingin berterimakasih kepada dinosaurus yang telah punah 65 juta tahun yang lalu dan telah berubah menjadi minyak bumi yang kemudian ditambang serta disuling menjadi bensin sehingga dapat mengantarkan seorang ibu untuk ke rumah sakit dan melahirkan seorang kwon ohyul di dunia ini,Netral
2026-05-11T07:27:43.000Z,0,"@yyeeun Oh tapi tetep dokter tapi ngga melulu di rumah sakit terus gitu ya kak? Say no to sedih, tapi ada sedihnya gimana ya.. udah sedih duluan kena spoiler ini 😭","@yyeeun oh tapi tetep dokter tapi ngga melulu di rumah sakit terus gitu ya kak? say no to sedih, tapi ada sedihnya gimana ya.. udah sedih duluan kena spoiler ini 😭",oh tapi tetep dokter tapi ngga melulu di rumah sakit terus gitu ya kak say no to sedih tapi ada sedihnya gimana ya udah sedih duluan kena spoiler ini,oh tapi tetap dokter tapi tidak melulu di rumah sakit terus begitu ya kak sayang no tapi sedih tapi ada sedihnya bagaimana ya sudah sedih duluan kena spoiler ini,Negatif
2026-05-11T07:20:09.000Z,0,"lu sedih ga sih misal orang yg lu kenal dibilang meninggal karena didukunin orang. padahal jelas-jelas sebelum meninggal sakit.
bukannya lebih mudah ngebuktiin meninggal karena sakit (berobat ke dokter jg) daripada meninggal karena ada orang yg ga suka yang ngejaatin lewat dukun.","lu sedih ga sih misal orang yg lu kenal dibilang meninggal karena didukunin orang. padahal jelas-jelas sebelum meninggal sakit.
bukannya lebih mudah ngebuktiin meninggal karena sakit (berobat ke dokter jg) daripada meninggal karena ada orang yg ga suka yang ngejaatin lewat dukun.",lu sedih ga sih misal orang yg lu kenal dibilang meninggal karena didukunin orang padahal jelas jelas sebelum meninggal sakit bukannya lebih mudah ngebuktiin meninggal karena sakit berobat ke dokter jg daripada meninggal karena ada orang yg ga suka yang ngejaatin lewat dukun,kamu sedih tidak sih misal orang yang kamu kenal dibilang meninggal karena didukunin orang padahal jelas jelas sebelum meninggal sakit bukannya lebih mudah membuktikan meninggal karena sakit berobat ke dokter juga daripada meninggal karena ada orang yang tidak suka yang ngejaatin lewat dukun,Negatif
2026-05-11T07:20:08.000Z,0,Ini baju rumah sakit gasiii??? Hskkwkwk,ini baju rumah sakit gasiii??? hskkwkwk,ini baju rumah sakit gasiii hskkwkwk,ini baju rumah sakit gasiii hskkwkwk,Negatif
2026-05-11T07:17:49.000Z,0,@RuangSenja_id pendidikan dan rumah sakit,@ruangsenja_id pendidikan dan rumah sakit,pendidikan dan rumah sakit,pendidikan dan rumah sakit,Negatif
2026-05-11T07:13:48.000Z,0,"Baca di sini: https://t.co/IbRoAAqXFA

Ahli Forensik Rumah Sakit Polri Kramat Jati, Asri Megaratri, menyebut kematian Kepala Cabang (Kacab) bank BUMN, Mohammad Ilham Pradipta, merupakan kematian tidak wajar. Ia menjelaskan, saat diperiksa, jenazah mengalami lebam dan masih mudah https://t.co/lHrELkUwVK","baca di sini: https://t.co/ibroaaqxfa

ahli forensik rumah sakit polri kramat jati, asri megaratri, menyebut kematian kepala cabang (kacab) bank bumn, mohammad ilham pradipta, merupakan kematian tidak wajar. ia menjelaskan, saat diperiksa, jenazah mengalami lebam dan masih mudah https://t.co/lhrelkuwvk",baca di sini ahli forensik rumah sakit polri kramat jati asri megaratri menyebut kematian kepala cabang kacab bank bumn mohammad ilham pradipta merupakan kematian tidak wajar ia menjelaskan saat diperiksa jenazah mengalami lebam dan masih mudah,baca di sini ahli forensik rumah sakit polri kramat jati asri megaratri menyebut kematian kepala cabang kacab bank bumn mohammad ilham pradipta merupakan kematian tidak wajar ia menjelaskan saat diperiksa jenazah mengalami lebam dan masih mudah,Negatif
2026-05-11T07:10:57.000Z,48,"Bentrokan antara suporter Persib Bandung dengan suporter Persija Jakarta terjadi di Bogor, Jawa Barat.

Bentrok terjadi ketika kedua kelompok suporter menggelar konvoi usai mengikuti nonton bareng. Dua orang dilarikan ke rumah sakit akibat peristiwa ini. https://t.co/hnOBs2x26k","bentrokan antara suporter persib bandung dengan suporter persija jakarta terjadi di bogor, jawa barat.

bentrok terjadi ketika kedua kelompok suporter menggelar konvoi usai mengikuti nonton bareng. dua orang dilarikan ke rumah sakit akibat peristiwa ini. https://t.co/hnobs2x26k",bentrokan antara suporter persib bandung dengan suporter persija jakarta terjadi di bogor jawa barat bentrok terjadi ketika kedua kelompok suporter menggelar konvoi usai mengikuti nonton bareng dua orang dilarikan ke rumah sakit akibat peristiwa ini,bentrokan antara suporter persib bandung dengan suporter persija jakarta terjadi di bogor jawa barat bentrok terjadi ketika kedua kelompok suporter menggelar konvoi usai mengikuti menonton bareng dua orang dilarikan ke rumah sakit akibat peristiwa ini,Negatif
2026-05-11T07:07:39.000Z,0,"Ya Allah, terasa juga capeknya bolak balik rumah sakit hampir 3 bulan 🥲🥲","ya allah, terasa juga capeknya bolak balik rumah sakit hampir 3 bulan 🥲🥲",ya allah terasa juga capeknya bolak balik rumah sakit hampir 3 bulan,ya allah terasa juga capeknya bolak balik rumah sakit hampir 3 bulan,Negatif
